player_display_name,position,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points_ppr
Adam Thielen,WR,CAR,2023,14,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,74.0,0,1.0,0.0,92.0,9.0,3.0,4.008053302764893,0,0.804347813129425,0.21875,0.2119815647602081,0.4765121042728424,0.0,12.4
Adam Thielen,WR,CAR,2023,15,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,43.0,0,0.0,0.0,57.0,13.0,1.0,-3.801953077316284,0,0.7543859481811523,0.304347813129425,0.3064516186714172,0.6710378527641296,0.0,8.3
Adam Thielen,WR,CAR,2023,16,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,8,94.0,0,0.0,0.0,104.0,25.0,5.0,5.70423698425293,0,0.9038461446762084,0.25,0.3067846596240997,0.589749276638031,0.0,15.4
Adam Thielen,WR,CAR,2023,17,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,6,38.0,0,0.0,0.0,19.0,19.0,1.0,3.935072898864746,0,2.0,0.1935483813285827,0.0769230797886848,0.3441687226295471,0.0,9.8
Adam Thielen,WR,CAR,2023,18,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,12.0,0,0.0,0.0,14.0,2.0,1.0,2.5441107749938965,0,0.8571428656578064,0.1666666716337204,0.1333333402872085,0.3433333337306976,0.0,3.2
Zach Ertz,TE,ARI,2023,1,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,10,21.0,0,0.0,0.0,56.0,6.0,1.0,-3.360602617263794,0,0.375,0.3333333432674408,0.301075279712677,0.7107526659965515,0.0,8.1
Zach Ertz,TE,ARI,2023,2,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,8,56.0,0,0.0,0.0,74.0,18.0,2.0,1.6545093059539795,0,0.7567567825317383,0.2758620679378509,0.3148936033248901,0.6342186331748962,0.0,11.6
Zach Ertz,TE,ARI,2023,3,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,6.0,0,0.0,0.0,-2.0,8.0,0.0,-1.8453136682510376,0,0.0,0.095238097012043,-0.0152671756222844,0.1321701258420944,0.0,2.6
Zach Ertz,TE,ARI,2023,4,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,10,53.0,0,0.0,0.0,102.0,6.0,2.0,-2.014698982238769,0,0.5196078419685364,0.2439024448394775,0.3008849620819092,0.5764731168746948,0.0,11.3
Zach Ertz,TE,ARI,2023,5,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,10.0,1,0.0,0.0,33.0,1.0,1.0,-1.4518675804138184,0,0.3030303120613098,0.1333333402872085,0.1126279830932617,0.2788395881652832,0.0,9.0
Zach Ertz,TE,ARI,2023,6,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,22.0,0,0.0,0.0,45.0,4.0,1.0,-6.717323303222656,0,0.4888888895511627,0.1315789520740509,0.1174934729933738,0.2796138525009155,0.0,4.2
Zach Ertz,TE,ARI,2023,7,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,19.0,0,0.0,0.0,24.0,3.0,1.0,-0.2899213433265686,0,0.7916666865348816,0.1212121248245239,0.1283422410488128,0.2716577649116516,0.0,4.9
Keenan Allen,WR,LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6.0,0,0.0,0.0,1.0,0.1539511829614639,0,6,9,76.0,0,0.0,0.0,105.0,26.0,2.0,3.661745548248291,0,0.723809540271759,0.2903225719928741,0.4585152864456177,0.7564445734024048,0.0,14.2
Keenan Allen,WR,LAC,2023,2,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,10,111.0,2,0.0,0.0,107.0,21.0,5.0,11.187051773071287,0,1.037383198738098,0.2564102709293365,0.2635467946529388,0.5690981149673462,0.0,31.1
Keenan Allen,WR,LAC,2023,3,REG,MIN,1,1,49.0,1,0.0,0.0,-0.0,0,0,22.0,27.0,1.0,3.968392372131348,0,2.227272748947144,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,20,215.0,0,1.0,0.0,124.0,99.0,10.0,13.38907527923584,0,1.7338709831237793,0.4166666567325592,0.3636363744735718,0.8795454502105713,0.0,45.46
Keenan Allen,WR,LAC,2023,4,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,32.0,1,0.0,0.0,65.0,14.0,2.0,3.4797887802124023,0,0.4923076927661896,0.2083333283662796,0.2249134927988052,0.4699394404888153,0.0,12.2
Keenan Allen,WR,LAC,2023,6,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,11,85.0,1,0.0,0.0,127.0,38.0,4.0,5.415330410003662,0,0.6692913174629211,0.2972972989082336,0.49609375,0.7932115793228149,0.0,21.5
Keenan Allen,WR,LAC,2023,7,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,9,55.0,0,0.0,0.0,95.0,13.0,2.0,-2.2839291095733643,0,0.5789473652839661,0.3000000119209289,0.2932098805904388,0.655246913433075,0.0,9.5
Keenan Allen,WR,LAC,2023,8,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,10,69.0,0,0.0,0.0,118.0,7.0,3.0,2.6978676319122314,0,0.5847457647323608,0.2631579041481018,0.659217894077301,0.8561893701553345,0.0,14.9
Keenan Allen,WR,LAC,2023,9,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,9,77.0,0,0.0,0.0,67.0,21.0,4.0,5.21596097946167,0,1.1492537260055542,0.3214285671710968,0.482014387845993,0.8195529580116272,0.0,15.7
Keenan Allen,WR,LAC,2023,10,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,14,175.0,2,0.0,0.0,141.0,62.0,9.0,17.339113235473633,0,1.241134762763977,0.3499999940395355,0.5164835453033447,0.8865384459495544,0.0,40.5
Keenan Allen,WR,LAC,2023,11,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,16,116.0,1,0.0,0.0,155.0,37.0,4.0,4.071091651916504,0,0.7483870983123779,0.4444444477558136,0.4479768872261047,0.9802504777908324,0.0,27.6
Keenan Allen,WR,LAC,2023,12,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,16,106.0,0,1.0,1.0,105.0,34.0,4.0,-0.3765528202056885,0,1.009523868560791,0.3902438879013061,0.4183267056941986,0.8781945109367371,0.0,22.6
Keenan Allen,WR,LAC,2023,13,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,9,58.0,0,0.0,0.0,106.0,9.0,2.0,1.818576693534851,0,0.5471698045730591,0.25,0.3955223858356476,0.6518656611442566,0.0,10.8
Keenan Allen,WR,LAC,2023,14,REG,DEN,0,1,0.0,0,0.0,0.0,-0.0,0,0,17.0,0.0,0.0,-0.4535154700279236,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,12,68.0,0,0.0,0.0,137.0,15.0,5.0,-4.781847953796387,0,0.4963503777980804,0.2926829159259796,0.4029411673545837,0.7210832238197327,0.0,12.8
Robert Woods,WR,HOU,2023,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,10,57.0,0,0.0,0.0,75.0,21.0,4.0,2.579465627670288,0,0.7599999904632568,0.2325581461191177,0.2884615361690521,0.5507602691650391,0.0,11.7
Robert Woods,WR,HOU,2023,2,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,9,74.0,0,0.0,0.0,98.0,17.0,4.0,6.2445454597473145,0,0.7551020383834839,0.2093023210763931,0.2367149740457534,0.4796539843082428,0.0,13.4
Robert Woods,WR,HOU,2023,3,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,34.0,0,0.0,0.0,66.0,3.0,3.0,0.989578902721405,0,0.5151515007019043,0.2068965584039688,0.2704918086528778,0.4996891021728515,0.0,6.4
Robert Woods,WR,HOU,2023,4,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,26.0,0,0.0,0.0,51.0,0.0,1.0,-1.5824787616729736,0,0.5098039507865906,0.2222222238779068,0.2266666740179062,0.492000013589859,0.0,5.6
Robert Woods,WR,HOU,2023,5,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,9,30.0,0,0.0,0.0,77.0,18.0,2.0,-3.539017915725708,0,0.3896103799343109,0.28125,0.2769784033298492,0.6157599091529846,0.0,6.0
Robert Woods,WR,HOU,2023,6,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,6.0,1,0.0,0.0,34.0,0.0,1.0,0.8347948789596558,0,0.1764705926179886,0.125,0.1538461595773697,0.2951923012733459,0.0,7.6
Robert Woods,WR,HOU,2023,10,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,15.0,0,0.0,0.0,29.0,1.0,1.0,0.0871384665369987,0,0.517241358757019,0.0769230797886848,0.0622317604720592,0.1589468419551849,0.0,2.5
Robert Woods,WR,HOU,2023,11,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,8,44.0,0,0.0,0.0,80.0,15.0,3.0,-4.731590270996094,0,0.550000011920929,0.2105263173580169,0.2162162214517593,0.4671408236026764,0.0,9.4
Robert Woods,WR,HOU,2023,12,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,40.0,0,0.0,0.0,48.0,2.0,2.0,2.578618049621582,0,0.8333333134651184,0.0833333358168602,0.1391304284334182,0.2223913073539734,0.0,6.0
Robert Woods,WR,HOU,2023,14,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,-2.0,0,0.0,0.0,25.0,1.0,0.0,-1.7144114971160889,0,-0.0799999982118606,0.1111111119389534,0.0919117629528045,0.2310049086809158,0.0,0.8
Robert Woods,WR,HOU,2023,15,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,30.0,0,0.0,0.0,53.0,12.0,1.0,0.2887090444564819,0,0.5660377144813538,0.147058829665184,0.199248120188713,0.360061913728714,0.0,6.0
Robert Woods,WR,HOU,2023,16,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,0.0,0.1357164233922958,0,2,6,14.0,0,0.0,0.0,66.0,8.0,1.0,-3.704979658126831,0,0.2121212184429168,0.125,0.1853932589292526,0.3172752857208252,0.0,4.1
Robert Woods,WR,HOU,2023,17,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,58.0,0,0.0,0.0,30.0,28.0,3.0,3.8179543018341056,0,1.9333332777023315,0.1290322542190551,0.1960784345865249,0.3308032751083374,0.0,9.8
Robert Woods,WR,HOU,2023,19,POST,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,11.0,0,0.0,0.0,8.0,5.0,1.0,-0.732022762298584,0,1.375,0.0909090936183929,0.0388349518179893,0.1635480970144271,0.0,2.1
Robert Woods,WR,HOU,2023,20,POST,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,4,6.0,0,0.0,0.0,34.0,0.0,0.0,-2.756295919418335,0,0.1764705926179886,0.1290322542190551,0.1559633016586303,0.302722692489624,0.0,1.6
Travis Kelce,TE,KC,2023,2,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,9,26.0,1,0.0,0.0,53.0,14.0,1.0,-0.2570243775844574,0,0.4905660450458526,0.2249999940395355,0.1913357377052307,0.471435010433197,0.0,12.6
Travis Kelce,TE,KC,2023,3,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,8,69.0,1,0.0,0.0,54.0,21.0,4.0,7.067583560943604,0,1.2777777910232544,0.2162162214517593,0.2168674767017364,0.4761315584182739,0.0,19.9
Travis Kelce,TE,KC,2023,4,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,9,60.0,0,0.0,0.0,54.0,38.0,4.0,2.761410713195801,0,1.1111111640930176,0.3103448152542114,0.2727272808551788,0.6564263105392456,0.0,12.0
Travis Kelce,TE,KC,2023,5,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,11,67.0,1,0.0,0.0,51.0,37.0,3.0,5.096832275390625,0,1.313725471496582,0.2820512950420379,0.2142857164144516,0.5730769038200378,0.0,22.7
Travis Kelce,TE,KC,2023,6,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,9,124.0,0,0.0,0.0,84.0,40.0,5.0,8.317292213439941,0,1.476190447807312,0.2307692319154739,0.485549122095108,0.6860382556915283,0.0,21.4
Travis Kelce,TE,KC,2023,7,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,13,179.0,1,0.0,0.0,130.0,73.0,9.0,13.80995273590088,0,1.3769230842590332,0.324999988079071,0.4000000059604645,0.7674999833106995,0.0,35.9
Travis Kelce,TE,KC,2023,8,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,9,58.0,0,0.0,0.0,43.0,41.0,4.0,-0.2631039321422577,0,1.3488372564315796,0.2432432472705841,0.1666666716337204,0.4815315306186676,0.0,11.8
Travis Kelce,TE,KC,2023,9,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,14.0,0,0.0,0.0,-3.0,16.0,0.0,-1.961990475654602,0,0.0,0.1428571492433548,-0.0175438597798347,0.2020050138235092,0.0,4.4
Travis Kelce,TE,KC,2023,11,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,9,44.0,1,1.0,1.0,57.0,13.0,3.0,-1.180065393447876,0,0.7719298005104065,0.2307692319154739,0.1642651259899139,0.461139440536499,0.0,15.4
Travis Kelce,TE,KC,2023,12,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,7,91.0,0,0.0,0.0,80.0,27.0,5.0,5.323059558868408,0,1.1375000476837158,0.21875,0.536912739276886,0.7039639353752136,0.0,15.1
Travis Kelce,TE,KC,2023,13,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,81.0,0,0.0,0.0,56.0,36.0,4.0,7.475065231323242,0,1.4464285373687744,0.1666666716337204,0.2434782534837722,0.4204347729682922,0.0,12.1
Travis Kelce,TE,KC,2023,14,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,10,83.0,0,0.0,0.0,119.0,24.0,5.0,2.808915138244629,0,0.6974790096282959,0.2564102709293365,0.4423791766166687,0.6942808032035828,0.0,14.3
Travis Kelce,TE,KC,2023,15,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,28.0,0,0.0,0.0,25.0,28.0,1.0,-0.6558743715286255,0,1.1200000047683716,0.2000000029802322,0.128865972161293,0.3902061879634857,0.0,7.8
Travis Kelce,TE,KC,2023,16,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,44.0,0,0.0,0.0,-10.0,57.0,1.0,0.4977056682109833,0,0.0,0.170731708407402,-0.0602409653365612,0.2139288932085037,0.0,9.4
Travis Kelce,TE,KC,2023,17,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,16.0,0,0.0,0.0,14.0,5.0,1.0,-0.8247435688972473,0,1.1428571939468384,0.1428571492433548,0.0891719758510589,0.2767060995101928,0.0,4.6
Travis Kelce,TE,KC,2023,19,POST,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,71.0,0,0.0,0.0,52.0,44.0,3.0,4.413293361663818,0,1.365384578704834,0.294117659330368,0.1870503574609756,0.5721117258071899,0.0,14.1
Travis Kelce,TE,KC,2023,20,POST,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,6,75.0,2,0.0,0.0,63.0,22.0,5.0,7.207877159118652,0,1.1904761791229248,0.2857142984867096,0.3937500119209289,0.7041964530944824,0.0,24.5
Travis Kelce,TE,KC,2023,21,POST,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5.0,0,0.0,0.0,1.0,0.4583179056644439,0,11,11,116.0,1,0.0,0.0,82.0,34.0,6.0,13.534379005432127,0,1.414634108543396,0.3055555522441864,0.3849765360355377,0.7278168797492981,0.0,29.1
Travis Kelce,TE,KC,2023,22,POST,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,10,93.0,0,0.0,0.0,46.0,58.0,5.0,4.463230133056641,0,2.02173924446106,0.2380952388048172,0.1776061803102493,0.4814671874046325,0.0,18.3
DeAndre Hopkins,WR,TEN,2023,1,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,13,65.0,0,0.0,0.0,130.0,5.0,3.0,-4.983140468597412,0,0.5,0.3939394056797027,0.4377104341983795,0.8973063826560974,0.0,13.5
DeAndre Hopkins,WR,TEN,2023,2,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,40.0,0,0.0,0.0,44.0,4.0,3.0,3.644114017486572,0,0.9090909361839294,0.2083333283662796,0.2085307985544204,0.4584715664386749,0.0,8.0
DeAndre Hopkins,WR,TEN,2023,3,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,48.0,0,0.0,0.0,103.0,11.0,3.0,1.71897292137146,0,0.4660194218158722,0.2916666567325592,0.4055117964744568,0.7213582396507263,0.0,7.8
DeAndre Hopkins,WR,TEN,2023,4,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,6,63.0,0,0.0,0.0,108.0,9.0,3.0,5.466161727905273,0,0.5833333134651184,0.2307692319154739,0.3495145738124847,0.5908140540122986,0.0,10.3
DeAndre Hopkins,WR,TEN,2023,5,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,11,140.0,0,0.0,0.0,173.0,27.0,7.0,8.758810043334961,0,0.8092485666275024,0.3235294222831726,0.6360294222831726,0.9305146932601928,0.0,22.0
DeAndre Hopkins,WR,TEN,2023,6,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,5,20.0,0,0.0,0.0,61.0,5.0,1.0,-2.1264047622680664,0,0.3278688490390777,0.25,0.3588235378265381,0.6261764764785767,0.0,3.0
DeAndre Hopkins,WR,TEN,2023,8,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,6,128.0,3,0.0,0.0,134.0,33.0,3.0,10.095770835876465,0,0.9552238583564758,0.2307692319154739,0.4253968298435211,0.6439316272735596,0.0,34.8
DeAndre Hopkins,WR,TEN,2023,9,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5.0,0,0.0,0.0,0.0,0.0175107084214687,0,4,11,60.0,0,0.0,0.0,150.0,31.0,4.0,-0.3545215129852295,0,0.4000000059604645,0.2972972989082336,0.3807106614112854,0.7124434113502502,0.0,10.5
DeAndre Hopkins,WR,TEN,2023,10,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,9,27.0,0,0.0,0.0,184.0,3.0,1.0,-8.550569534301758,0,0.14673912525177,0.2307692319154739,0.4107142984867096,0.6336538195610046,0.0,5.7
DeAndre Hopkins,WR,TEN,2023,11,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,59.0,1,0.0,0.0,63.0,10.0,2.0,3.4251198768615723,0,0.9365079402923584,0.294117659330368,0.4736842215061188,0.7727554440498352,0.0,15.9
DeAndre Hopkins,WR,TEN,2023,12,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,49.0,0,0.0,0.0,68.0,11.0,2.0,1.1256839036941528,0,0.720588207244873,0.1851851791143417,0.2931034564971924,0.4829501807689667,0.0,7.9
DeAndre Hopkins,WR,TEN,2023,13,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,0.2495063245296478,0,5,12,75.0,1,0.0,0.0,184.0,6.0,4.0,-0.7156746983528137,0,0.407608687877655,0.3636363744735718,0.6279863715171814,0.9850450158119202,0.0,18.9
DeAndre Hopkins,WR,TEN,2023,14,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,12,124.0,1,0.0,0.0,171.0,15.0,5.0,4.404153823852539,0,0.7251461744308472,0.3333333432674408,0.5135135054588318,0.8594594597816467,0.0,25.4
